id,node,cnt
399,Australian_constitutional_law,0
404,Autobianchi_Primula,0
407,Automatic_number_plate_recognition,0
420,Aye-aye,0
435,Baby_Gender_Mentor,0
439,Baden-Powell_House,0
444,Bahamas,0
457,Bank_of_China_%28Hong_Kong%29,0
483,Basset_Hound,0
521,Battles_of_the_Mexican-American_War,0
534,Beep_%28SWBLW%29,0
546,Belton_House,0
547,Ben-Hur_%281959_film%29,0
550,Bench_language,0
558,Benjamin_of_Tudela,0
569,Betelgeuse_incident,0
587,Bionicle__Mask_of_Light,0
601,Black-footed_Cat,0
605,Black_Robin,0
607,Black_Seminoles,0
612,Black_widow_spider,0
621,Blokus,0
625,Blue_Tit,0
643,Bohor_Reedbuck,0
663,Boston_and_Lowell_Railroad,0
669,Bourbonnais_train_accident,0
673,Boyle_Roche,0
688,Brian_Close,0
715,Btrieve,0
730,Bushpig,0
789,Cape_Porcupine,0
795,Captain_Marvel_%28DC_Comics%29,0
807,Carl_G._Fisher,0
814,Carolingian_Gospel_Book_%28British_Library%2C_MS_Add._11848%29,0
827,Cataract_surgery,0
829,Catherine_Cranston,0
875,Chepstow_Bridge,0
895,Chinese_Rites_controversy,0
917,Cicely,0
925,Civil_War_token,0
937,Cleopatra_VII_of_Egypt,0
947,Coal_Tit,0
962,Colditz_Castle,0
982,Comet_White-Ortiz-Bolelli,0
986,Common_Basilisk,0
988,Common_Eider,0
991,Common_Pheasant,0
993,Common_agouti,0
1026,Control_car_%28rail%29,0
1034,Copenhagen_Fire_of_1728,0
1071,Crime_in_Mexico,0
1074,Crimson-collared_Tanager,0
1075,Cristero_War,0
1081,Crossbill,0
1089,Crystallographic_defects_in_diamond,0
1098,Culture_of_the_Democratic_Republic_of_the_Congo,0
1103,Cyclamen,0
1104,Cyclone_Percy,0
1105,Cyclone_Rosita,0
1109,Cyril_Clarke,0
1119,Dad%27s_Army,0
1123,Daley_Thompson,0
1133,Danny_Deever,0
1147,David_Blanchflower,0
1150,David_Helvarg,0
1151,David_Heymann,0
1154,David_III_of_Tao,0
1157,Davy_Jones%27_Locker,0
1165,Defaka,0
1166,Defense_of_Sihang_Warehouse,0
1188,Dewey_Square,0
1200,Differential_geometry_and_topology,0
1201,Diffuse_interstellar_band,0
1210,Directive_Principles_in_India,0
1222,Domestic_AC_power_plugs_and_sockets,0
1240,Draughts,0
1244,Driving_on_the_left_or_right,0
1267,E.T._the_Extra-Terrestrial_%28Atari_2600%29,0
1269,E._P._Wigner,0
1271,EMD_BL2,0
1273,EMD_GP30,0
1277,Earless_seal,0
1281,Earwax,0
1289,Eastern_Roman_Empire,0
1297,Economy_of_Scotland,0
1298,Economy_of_the_Iroquois,0
1306,Edmonton,0
1331,Eifel_Aqueduct,0
1335,El_Hatillo_Municipality%2C_Miranda,0
1350,Electronic_amplifier,0
1359,Elfin-woods_Warbler,0
1365,Elizabethan_Poor_Law_%281601%29,0
1370,Emma_Roberts,0
1373,Empires__Dawn_of_the_Modern_World,0
1379,Endoscopic_foreign_body_retrieval,0
1387,English_monarchs_family_tree,0
1411,Esox,0
1424,Eurasian_Bullfinch,0
1428,Eurasian_Oystercatcher,0
1432,European_Greenfinch,0
1433,European_Kingfisher,0
1439,Euston_Manifesto,0
1440,Eustreptospondylus,0
1442,Evan_Rachel_Wood,0
1443,Evanton,0
1462,FM_Consolidated_line,0
1463,FairTax,0
1466,Falkirk_Wheel,0
1470,Fanny_Blankers-Koen,0
1494,Fetal_alcohol_spectrum_disorder,0
1503,Final_Fantasy_Adventure,0
1505,Financial_statements,0
1536,Floris_and_Blancheflour,0
1538,Floyd_Mayweather_Jr.,0
1541,Foie_gras,0
1549,Forensic_facial_reconstruction,0
1554,Fort_de_Chartres,0
1555,Forth,0
1567,Frances_Oldham_Kelsey,0
1578,Franklin_B._Gowen,0
1585,Frederick_Hamilton-Temple-Blackwood%2C_1st_Marquess_of_Dufferin_and_Ava,0
1604,Fundamental_Rights_in_India,0
1607,Fur_language,0
1613,GNU_Linux_naming_controversy,0
1622,Galerina,0
1624,Gallery_of_the_Kings_and_Queens_of_England,0
1625,Gallimimus,0
1632,Ganges_shark,0
1636,Garden_Gnome_Liberation_Front,0
1656,Gentoo_penguin,0
1658,Geography_of_Africa,0
1661,Geography_of_Texas,0
1663,Geology_of_Dorset,0
1667,Georg_Forster,0
1668,Georg_von_Boeselager,0
1678,George_Thomas_Coker,0
1697,Giant_Hogweed,0
1738,Goleta%2C_California,0
1743,Gordon_Griffith,0
1750,Gowanus_Canal,0
1753,Grand_Central_Station_%28Chicago%29,0
1757,Grange_Hill,0
1759,Graniteville_train_disaster,0
1786,Great_hammerhead,0
1788,Greater_Cane_Rat,0
1799,Gremlins,0
1834,HIV_AIDS_in_Africa,0
1835,HMS_E18,0
1844,Haji_Mohammad_Suharto,0
1845,Halfbeak,0
1848,Hamilton-Burr_duel,0
1870,Hawfinch,0
1880,Heilbronn,0
1883,Helicobacter_pylori,0
1911,Henry_Wood_%28conductor%29,0
1913,Hepatorenal_syndrome,0
1920,Hermann_Maier,0
1922,Hero_of_Ukraine,0
1926,Herrerasaurus,0
1929,Hickman%27s_potentilla,0
1939,Hiroh_Kikai,0
1946,History_of_Burnside,0
1953,History_of_Limerick,0
1954,History_of_Louisville%2C_Kentucky,0
1955,History_of_Miami%2C_Florida,0
1957,History_of_Northwest_Territories_capital_cities,0
1958,History_of_Poland_%281945%E2%80%931989%29,0
1959,History_of_Portugal_%281777%E2%80%931834%29,0
1962,History_of_Singapore,0
1963,History_of_Solidarity,0
1967,History_of_Wikipedia,0
1970,History_of_education,0
1971,History_of_merit_badges_%28Boy_Scouts_of_America%29,0
1975,History_of_saffron,0
1978,History_of_the_Australian_Capital_Territory,0
1979,History_of_the_Grand_Canyon_area,0
1981,History_of_the_Netherlands,0
1982,History_of_the_Panama_Canal,0
1984,History_of_the_Royal_Australian_Navy,0
1985,History_of_the_West_Indian_cricket_team,0
2015,Hrafnkels_saga,0
2023,Human_abdomen,0
2028,Humbert_Roque_Versace,0
2041,Hurricane_Danny_%281997%29,0
2044,Hurricane_Edouard_%281996%29,0
2046,Hurricane_Felix_%281995%29,0
2051,Hurricane_John_%281994%29,0
2052,Hurricane_John_%282006%29,0
2055,Hurricane_Marty_%282003%29,0
2068,Hypsilophodon,0
2082,Idit_Harel_Caperton,0
2096,Indian_Institutes_of_Technology,0
2122,InterBase,0
2124,International_English,0
2132,Introduction_to_special_relativity,0
2145,Iraq_and_weapons_of_mass_destruction,0
2147,Ireland_King_of_Arms,0
2184,J%C3%B3rv%C3%ADk,0
2196,Jacob_Riis,0
2217,James_T._Aubrey%2C_Jr.,0
2224,Japanese_grammar,0
2256,John_A.T._Robinson,0
2266,John_Henninger_Reagan,0
2281,John_W._Johnston,0
2295,Joseph_and_the_Amazing_Technicolor_Dreamcoat,0
2301,Julius_and_Ethel_Rosenberg,0
2324,Katyn_massacre,0
2329,Kestrel,0
2336,Kidnapped_%28novel%29,0
2344,Kipchaks_in_Georgia,0
2376,LANSA_Cuzco_Crash,0
2403,Lancia_Flaminia,0
2427,Lead%28II%29_nitrate,0
2440,Leo_%28constellation%29,0
2447,Lesothosaurus,0
2464,Lighthouse_of_Alexandria,0
2477,Linnet,0
2486,List_of_Archbishops_of_Canterbury,0
2488,List_of_Canadian_provinces_and_territories_by_area,0
2498,List_of_animal_welfare_groups,0
2505,List_of_lakes,0
2506,List_of_members_of_the_Commonwealth_of_Nations_by_date_joined,0
2507,List_of_minerals,0
2515,List_of_world%27s_largest_lakes,0
2531,Logba_language,0
2540,Long-billed_Vulture,0
2541,Long-tailed_Tit,0
2545,Lope_de_Barrientos,0
2551,Lottie_Dod,0
2553,Louis_Freeh,0
2577,M-10003-6,0
2592,Magdalena_Abakanowicz,0
2622,Mamenchisaurus,0
2641,Marc_Pugh,0
2650,Marginated_Tortoise,0
2666,Martello_tower,0
2677,Mary_Kingsley,0
2679,Mary_Somerville,0
2695,Mausoleum_of_Maussollos,0
2717,Mega_Man_X_%28character%29,0
2749,Michael_Woodruff,0
2766,Military_history_of_Canada,0
2767,Military_history_of_France,0
2771,Milk_thistle,0
2772,Milkshake,0
2789,Mirabilis_%28plant%29,0
2797,Mixtape,0
2812,Monarda_didyma,0
2815,Mongol_invasion_of_Central_Asia,0
2831,Moorgate,0
2832,Moorhen,0
2876,Music_of_Albania,0
2887,Music_of_Thailand,0
2909,Naked_Mole_Rat,0
2936,Negros_Oriental,0
2946,Nepenthes_rajah,0
2947,Nephron,0
2959,New_York_City_Subway_nomenclature,0
2967,Newsround,0
2972,Niccol%C3%B2_dell%27Abbate,0
2974,Nicobar_Long-tailed_Macaque,0
2977,Nigella,0
2985,Nine_Million_Bicycles,0
3043,Ohm,0
3063,One_Flew_Over_the_Cuckoo%27s_Nest_%28novel%29,0
3064,One_Foot_in_the_Grave,0
3076,Opuntia_imbricata,0
3095,Ormulum,0
3125,PRR_M1,0
3140,Palio_di_Siena,0
3154,Paricut%C3%ADn,0
3193,Pere_Marquette_1225,0
3215,Phenylketonuria,0
3223,Phineas_Gage,0
3225,Phla-Pher%C3%A1_languages,0
3232,Phosphoryl_chloride,0
3237,Photovoltaic_array,0
3245,Pied_Avocet,0
3258,Plant_cell,0
3261,Plateosaurus,0
3286,Polish%E2%80%93Muscovite_War_%281605%E2%80%931618%29,0
3306,Pop_Idol,0
3323,Postman_Pat,0
3337,Prehistoric_man,0
3349,Pro_Milone,0
3352,Project_MKULTRA,0
3364,Psittacosaurus,0
3374,Pygmy_Hippopotamus,0
3408,Radhanite,0
3423,Raising_the_Flag_on_Iwo_Jima,0
3436,Rebecca_Helferich_Clarke,0
3448,Reed_Bunting,0
3469,Restoration_literature,0
3473,Revised_Standard_Version,0
3505,Roan_Antelope,0
3516,Rock_Bunting,0
3527,Roman_Vishniac,0
3538,Rondane_National_Park,0
3549,Royal_Grammar_School_Worcester,0
3575,S-mine,0
3576,S._A._Andr%C3%A9e%27s_Arctic_balloon_expedition_of_1897,0
3577,SD26,0
3598,Samantha_Smith,0
3607,San_Francisco_garter_snake,0
3612,Sand_shark,0
3614,Sandur,0
3619,Santamar%C3%ADa_%28volcano%29,0
3624,Sasha_%28DJ%29,0
3632,Sauropsid,0
3633,Saxicola,0
3636,Scanian_%28linguistics%29,0
3643,Schuttern_Gospels,0
3647,Scotch_College%2C_Perth,0
3651,Scott_Special,0
3667,Sears_Catalog_Home,0
3698,Shabo_language,0
3703,Sharon_Tate,0
3711,Shigin,0
3718,Shrimp_farm,0
3722,Sicilian_Baroque,0
3736,Simca_Vedette,0
3739,Sino-German_cooperation_%281911-1941%29,0
3740,Sino-Roman_relations,0
3744,Six-party_talks_concerning_North_Korea%27s_nuclear_program,0
3756,Snaefell_Mountain_Railway,0
3757,Snake_charming,0
3806,Southern_Pacific_4449,0
3807,Southern_Rockhopper_Penguin,0
3841,Spix%27s_Macaw,0
3843,Sponsorship_Directdebit,0
3845,Spotted_Flycatcher,0
3855,St_Buryan,0
3856,St_Michael%27s_Mount,0
3862,Stanis%C5%82aw_Lem,0
3866,StarCraft,0
3867,Star_Fox__Assault,0
3887,Stephen_Trigg,0
3889,Steve_Davis,0
3890,Stickleback,0
3899,Storm_of_October_1804,0
3901,Stourbridge_Lion,0
3907,Struthiomimus,0
3912,Suburbs_of_Johannesburg,0
3915,Sudanic_languages,0
3930,Summer_Hill%2C_New_South_Wales,0
3938,Sunol_Water_Temple,0
3953,Sustainable_forestry,0
3962,Swedish_allotment_system,0
3965,Swissair_Flight_111,0
3969,Sydney_Riot_of_1879,0
3970,Sylvanus_Morley,0
3975,T._D._Judah,0
3978,Tacitean_studies,0
3979,Tagoi_language,0
4014,Templon,0
4020,Terik,0
4041,The_Catcher_in_the_Rye,0
4042,The_Catlins,0
4044,The_Children%27s_Machine,0
4052,The_Frogs,0
4063,The_King%27s_Regiment_%28Liverpool%29,0
4077,The_Oz_books,0
4099,Therizinosaurus,0
4103,Theta,0
4123,Three_Mile_Island_accident,0
4142,Timeline_of_discovery_of_solar_system_planets_and_their_natural_satellites,0
4148,Tiridates_I_of_Armenia,0
4150,Titanosauridae,0
4160,Tone_cluster,0
4167,Toraja,0
4178,Trabancos_River,0
4179,Trade_and_usage_of_saffron,0
4188,Treaty_of_Devol,0
4200,Triggerplant,0
4211,Trobairitz,0
4219,Tropical_Storm_Chris_%282006%29,0
4220,Tropical_Storm_Danielle_%281992%29,0
4225,Tropical_Storm_Isabel_%281985%29,0
4231,Tropical_Storm_Vamei,0
4251,Turkish_literature,0
4255,Turner_syndrome,0
4262,Typhoon_Ewiniar_%282006%29,0
4272,Uffington_White_Horse,0
4281,Umbrella_Cockatoo,0
4286,United_Kingdom_national_football_team,0
4299,United_for_Peace_and_Justice,0
4320,Ursuline_Convent_Riots,0
4343,Vernon_Kell,0
4403,Wars_of_Castro,0
4406,Warsaw_Uprising_%281794%29,0
4410,Washington_streetcars,0
4430,Weather_map,0
4449,Westport_Country_Playhouse,0
4450,Weyauwega_derailment,0
4452,Weyto_language,0
4459,White%27s_Tree_Frog,0
4461,White_Mountain_art,0
4462,White_Wagtail,0
4464,Whitethroat,0
4467,Wigeon,0
4506,Winfield_Scott_%28ship%29,0
4509,Winston_Tunnel,0
4512,Wolf_Brother,0
4522,Woodruff,0
4540,Wyndham_Robertson,0
4541,X-Men__The_Last_Stand,0
4543,X_Window_System_protocols_and_architecture,0
4544,X_Window_core_protocol,0
4545,Xanadu_House,0
4555,Yellowhammer,0
4564,Yotsuya_Kaidan,0
4565,You%27re_Still_the_One,0
4569,Yungay%2C_Peru,0
4577,Zara_Yaqob,0
